entity_id,business_name,business_address,country,business_name_clean,business_address_clean,country_clean,name_core,address_clean,address_numbers,name_tokens,address_tokens,name_length,address_length,name_word_count,address_word_count,name_first_char,name_missing,address_missing,country_missing
S2-706238826,TECHNOLOGIES CHAKRA ROBIN PRIVATE LIMITED,"A-40, KRISHNA NAGAR - II, LAL KOTHI TONK ROAD, Rajasthan",India,technologies chakra robin private limited,a 40 krishna nagar ii lal kothi tonk road rajasthan,india,technologies chakra robin,a 40 krishna nagar ii lal kothi tonk road rajasthan,40,chakra limited private robin technologies,40 a ii kothi krishna lal nagar rajasthan road tonk,41,51,5,10,t,0,0,0
S2-276431458,"HEFFERNAN, BURKHART AND WILLIAMS LLC SERVICES","10802 TIMBERUN ROAD, VA, CHESTERFIELD",US,heffernan burkhart and williams llc services,10802 timberun road va chesterfield,us,heffernan burkhart and williams services,10802 timberun road va chesterfield,10802,and burkhart heffernan llc services williams,10802 chesterfield road timberun va,44,35,6,5,h,0,0,0
S2-595446667,ভারত পারফেক্ট ফাউন্ডেশন এলএলপি,"DOOR NO 2ND FLOOR, DC TOWER, LIC MORE, G.T. ROAD, ASANSOL, BARABANI, BARDHAMAN, West Bengal",India,ভারত পারফেক্ট ফাউন্ডেশন এলএলপি,door no 2nd floor dc tower lic more g t road asansol barabani bardhaman west bengal,india,ভারত পারফেক্ট ফাউন্ডেশন এলএলপি,door no 2nd floor dc tower lic more g t road asansol barabani bardhaman west bengal,2,এলএলপি পারফেক্ট ফাউন্ডেশন ভারত,2nd asansol barabani bardhaman bengal dc door floor g lic more no road t tower west,30,83,4,16,ভ,0,0,0
S2-163212711,BACK ALLEY  PUB,"00925 19TH ST, PO BOX 7243, BILLINGS, MT",US,back alley pub,00925 19th st po box 7243 billings mt,us,back alley pub,00925 19th street po box 7243 billings mt,00925 19 7243,alley back pub,00925 19th 7243 billings box mt po street,14,41,3,8,b,0,0,0
S2-191045664,TECH CARE PVT,"CB-202, IIND FLOOR(PVT. NO.FLAT NO.-202) RING ROAD, NARAINA, NEAR PETROL PUMP, NEW DELHI, Delhi",India,tech care pvt,cb 202 iind floor pvt no flat no 202 ring road naraina near petrol pump new delhi delhi,india,tech care pvt,cb 202 iind floor pvt no flat no 202 ring road naraina near petrol pump new delhi delhi,202 202,care pvt tech,202 202 cb delhi delhi flat floor iind naraina near new no no petrol pump pvt ring road,13,87,3,18,t,0,0,0
S2-484559177,Trendy Memorial Trust Co,"MAYURHOUSE, B-218, GIDC, SECTOR-25, GANDHINAGAR, GANDHINAGAR, Gujarat",India,trendy memorial trust co,mayurhouse b 218 gidc sector 25 gandhinagar gandhinagar gujarat,india,trendy memorial trust,mayurhouse b 218 gidc sector 25 gandhinagar gandhinagar gujarat,218 25,co memorial trendy trust,218 25 b gandhinagar gandhinagar gidc gujarat mayurhouse sector,24,63,4,9,t,0,0,0
S2-677006217,Dedava Co,"2804 MARTHA ST, SIOUX CITY, IA",US,dedava co,2804 martha st sioux city ia,us,dedava,2804 martha street sioux city ia,2804,co dedava,2804 city ia martha sioux street,9,32,2,6,d,0,0,0
S2-494710355,Reggie Firr Advanced Internet,"718 MAIN STREET, HAYS, KS",US,reggie firr advanced internet,718 main street hays ks,us,reggie firr advanced internet,718 main street hays ks,718,advanced firr internet reggie,718 hays ks main street,29,23,4,5,r,0,0,0
S2-165395178,Ziravi Services Private [Limited],"BLOCK G-G-980 NO.CC-31/133 A, CONVENT ROAD, PONNURUNNI P.O., Keralam",India,ziravi services private limited,block g g 980 no cc 31 133 a convent road ponnurunni p o keralam,india,ziravi services,block g g 980 no cc 31 133 a convent road ponnurunni p o keralam,980 31 133,limited private services ziravi,133 31 980 a block cc convent g g keralam no o p ponnurunni road,31,64,4,15,z,0,0,0
S2-289100479,CHILAKALURIPET  CHIT,"HNO 3-9/12 5TH LANE PANDARIPURAM, CHILAKALURIPET, ఆంధ్రప్రదేశ్",India,chilakaluripet chit,hno 3 9 12 5th lane pandaripuram chilakaluripet ఆంధ్రప్రదేశ్,india,chilakaluripet chit,hno 3 9 12 5th lane pandaripuram chilakaluripet ఆంధ్రప్రదేశ్,3 9 12 5,chilakaluripet chit,12 3 5th 9 chilakaluripet hno lane pandaripuram ఆంధ్రప్రదేశ్,19,60,2,9,c,0,0,0
S2-9826042,Group Holidays Pártners Enterprises,"Rajasthan, 28 C/O SHYAM KUMAR VAISHNAV, HOUSE NO.01, TEL FACTORY, GADIYA COLONY, WARD NO. 6, BARAN",India,group holidays pártners enterprises,rajasthan 28 c o shyam kumar vaishnav house no 01 tel factory gadiya colony ward no 6 baran,india,group holidays pártners enterprises,rajasthan 28 c o shyam kumar vaishnav house no 01 tel factory gadiya colony ward no 6 baran,28 01 6,enterprises group holidays pártners,01 28 6 baran c colony factory gadiya house kumar no no o rajasthan shyam tel vaishnav ward,35,91,4,18,g,0,0,0
S2-258613807,ಫಾರ್ಚೂನ್ ಫ್ಯೂಚರ್ ಇಂಟರ್‌ನ್ಯಾಷನಲ್ ಪ್ರೈವೇಟ್ ಲಿಮಿಟೆಡ್,"# 72, Karnataka, BANGALORE, LEVEL 2, NITESH LEXINGTON AVENUE BRIGADE ROAD, BANGALORE",India,ಫಾರ್ಚೂನ್ ಫ್ಯೂಚರ್ ಇಂಟರ್ ನ್ಯಾಷನಲ್ ಪ್ರೈವೇಟ್ ಲಿಮಿಟೆಡ್,72 karnataka bangalore level 2 nitesh lexington avenue brigade road bangalore,india,ಫಾರ್ಚೂನ್ ಫ್ಯೂಚರ್ ಇಂಟರ್ ನ್ಯಾಷನಲ್ ಪ್ರೈವೇಟ್ ಲಿಮಿಟೆಡ್,72 karnataka bangalore level 2 nitesh lexington avenue brigade road bangalore,72 2,ಇಂಟರ್ ನ್ಯಾಷನಲ್ ಪ್ರೈವೇಟ್ ಫಾರ್ಚೂನ್ ಫ್ಯೂಚರ್ ಲಿಮಿಟೆಡ್,2 72 avenue bangalore bangalore brigade karnataka level lexington nitesh road,49,77,6,11,ಫ,0,0,0
S2-469964803,County Of,"2315 188, GLOBE, AZ",US,county of,2315 188 globe az,us,county of,2315 188 globe az,2315 188,county of,188 2315 az globe,9,17,2,4,c,0,0,0
S2-296812548,குளோபல் சன் இன்ஃப்ரா பிரைவேட் லிமிடெட்,"I STREET, I FLOOR, SOUTH CANALBANK ROAD MANDAVELIPAKKAM, MADRAS-28, CHENNAI, Tamil Nadu",India,குளோபல் சன் இன்ஃப்ரா பிரைவேட் லிமிடெட்,i street i floor south canalbank road mandavelipakkam madras 28 chennai tamil nadu,india,குளோபல் சன் இன்ஃப்ரா பிரைவேட் லிமிடெட்,i street i floor south canalbank road mandavelipakkam madras 28 chennai tamil nadu,28,இன்ஃப்ரா குளோபல் சன் பிரைவேட் லிமிடெட்,28 canalbank chennai floor i i madras mandavelipakkam nadu road south street tamil,38,82,5,13,க,0,0,0
S2-895531443,Metropolitan Estate [LP],"17171 RED SHALE HILL RD, PEKIN, IL",US,metropolitan estate lp,17171 red shale hill rd pekin il,us,metropolitan estate,17171 red shale hill road pekin il,17171,estate lp metropolitan,17171 hill il pekin red road shale,22,34,3,7,m,0,0,0
S2-233965830,Serampur Uttarpara Pvt Travel Ltd,"West Bengal, FLAT NO. 376, NANDLAL APARTMENT, NEAR STATION ROAD, HIND MOTOR, SERAMPUR UTTARPARA",India,serampur uttarpara pvt travel ltd,west bengal flat no 376 nandlal apartment near station road hind motor serampur uttarpara,india,serampur uttarpara pvt travel,west bengal flat no 376 nandlal apartment near station road hind motor serampur uttarpara,376,ltd pvt serampur travel uttarpara,376 apartment bengal flat hind motor nandlal near no road serampur station uttarpara west,33,89,5,14,s,0,0,0
S2-886131666,"INTEGRATED LLC-BLUEROCK, DIRECT","2403 VAN DYKE AVE, RALEIGH, NC",US,integrated llc bluerock direct,2403 van dyke ave raleigh nc,us,integrated bluerock direct,2403 van dyke avenue raleigh nc,2403,bluerock direct integrated llc,2403 avenue dyke nc raleigh van,30,31,4,6,i,0,0,0
S2-715327535,ENTERPRISES EXPERTO TRADERS PRIVATE LIMITED,,India,enterprises experto traders private limited,,india,enterprises experto traders,,,enterprises experto limited private traders,,43,0,5,0,e,0,1,0
S2-872319713,Green Engineering Private [(Limited)],"NO 411. S/O NARENDER SINGH PLOT NO-22, WZ-5-A LIFT NA VISHNU GARDEN, NEW DELHI, Delhi",India,green engineering private limited,no 411 s o narender singh plot no 22 wz 5 a lift na vishnu garden new delhi delhi,india,green engineering,no 411 s o narender singh plot no 22 wz 5 a lift na vishnu garden new delhi delhi,411 22 5,engineering green limited private,22 411 5 a delhi delhi garden lift na narender new no no o plot s singh vishnu wz,33,81,4,19,g,0,0,0
S2-530400446,James Cornerstone Prime-LLC,"1187 LIVORNO DRIEE, ROCKWALL, TX",US,james cornerstone prime llc,1187 livorno driee rockwall tx,us,james cornerstone prime,1187 livorno driee rockwall tx,1187,cornerstone james llc prime,1187 driee livorno rockwall tx,27,30,4,5,j,0,0,0
S2-574943143,PADILLA & INC SCHREIBER,"#N1864 Z, TOWN OF EAU GALLE, WI",US,padilla and inc schreiber,n1864 z town of eau galle wi,us,padilla and schreiber,n1864 z town of eau galle wi,1864,and inc padilla schreiber,eau galle n1864 of town wi z,25,28,4,7,p,0,0,0
S2-903626837,CEMCON FLOODS GROUP  PRIVATE LIMITED,"H.NO ##76 C/O NANAKRAM KAKWANI, BEH.ARYA SAMAJ SCHOOL, HUZUR, Madhya Pradesh",India,cemcon floods group private limited,h no 76 c o nanakram kakwani beh arya samaj school huzur madhya pradesh,india,cemcon floods group,h no 76 c o nanakram kakwani beh arya samaj school huzur madhya pradesh,76,cemcon floods group limited private,76 arya beh c h huzur kakwani madhya nanakram no o pradesh samaj school,35,71,5,14,c,0,0,0
S2-729049632,प्राइम फूड प्राइवेट लिमिटेड,"HN 160/9 708, 709, 710, B WING, 7TH FLOOR, BSEL TECH PARK, 30A, VASHI, THANE, Maharashtra",India,प्राइम फूड प्राइवेट लिमिटेड,hn 160 9 708 709 710 b wing 7th floor bsel tech park 30a vashi thane maharashtra,india,प्राइम फूड प्राइवेट लिमिटेड,hn 160 9 708 709 710 b wing 7th floor bsel tech park 30a vashi thane maharashtra,160 9 708 709 710 7 30,प्राइम प्राइवेट फूड लिमिटेड,160 30a 708 709 710 7th 9 b bsel floor hn maharashtra park tech thane vashi wing,27,80,4,17,प,0,0,0
S2-65623277,Big Solutions Pivahte Límited,"D.NO.14/1, 2ND MAIN ROAD, JAYA NAGAR, SANATORIUM, TAMBARAM, தமிழ்நாடு",India,big solutions pivahte límited,d no 14 1 2nd main road jaya nagar sanatorium tambaram தமிழ்நாடு,india,big solutions pivahte límited,d no 14 1 2nd main road jaya nagar sanatorium tambaram தமிழ்நாடு,14 1 2,big límited pivahte solutions,1 14 2nd d jaya main nagar no road sanatorium tambaram தமிழ்நாடு,29,64,4,12,b,0,0,0
S2-270211292,Tucker Asrrst LLC,"17. CLARK STREET, MALONE CITY, NY",US,tucker asrrst llc,17 clark street malone city ny,us,tucker asrrst,17 clark street malone city ny,17,asrrst llc tucker,17 city clark malone ny street,17,30,3,6,t,0,0,0
S2-331117949,గెలాక్సీ టెక్నాలజీస్ ప్రైవేట్ లిమిటెడ్,"BLOCK NO 1, PLOT NO 2/WARD NO 4, SY NO122/A, CHINCHOLI ROAD, TANDUR, VIKARABAD, RANGAREDDY, Telangana",India,గెలాక్సీ టెక్నాలజీస్ ప్రైవేట్ లిమిటెడ్,block no 1 plot no 2 ward no 4 sy no122 a chincholi road tandur vikarabad rangareddy telangana,india,గెలాక్సీ టెక్నాలజీస్ ప్రైవేట్ లిమిటెడ్,block no 1 plot no 2 ward no 4 sy no122 a chincholi road tandur vikarabad rangareddy telangana,1 2 4 122,గెలాక్సీ టెక్నాలజీస్ ప్రైవేట్ లిమిటెడ్,1 2 4 a block chincholi no no no no122 plot rangareddy road sy tandur telangana vikarabad ward,38,94,4,18,గ,0,0,0
S2-683692604,Commission on Health LLC,"9615 DILLARD ROAD, WILON CITY, CA",US,commission on health llc,9615 dillard road wilon city ca,us,commission on health,9615 dillard road wilon city ca,9615,commission health llc on,9615 ca city dillard road wilon,24,31,4,6,c,0,0,0
S2-263966863,Soto Coastal Maywood Harbor Inc.,"89 LORDS HILL ROAD, EAST NASSAU, NY",US,soto coastal maywood harbor inc,89 lords hill road east nassau ny,us,soto coastal maywood harbor,89 lords hill road east nassau ny,89,coastal harbor inc maywood soto,89 east hill lords nassau ny road,31,33,5,7,s,0,0,0
S2-154616044,M+ Húb,"2702 WATTS AVE, PORTSMOUTH, VA, <NULL>",US,m húb,2702 watts ave portsmouth va null,us,m húb,2702 watts avenue portsmouth va null,2702,húb m,2702 avenue null portsmouth va watts,5,36,2,6,m,0,0,0
S2-456020855,Superior Robotics Véntures,"IL, ELIZABETH, #11465 GOOD HOPE ROAD",US,superior robotics véntures,il elizabeth 11465 good hope road,us,superior robotics véntures,il elizabeth 11465 good hope road,11465,robotics superior véntures,11465 elizabeth good hope il road,26,33,3,6,s,0,0,0
S2-342864438,233 UNION (ID: 67194),"610D ROBIN DRIVE, CUSHING, OK",US,233 union id 67194,610d robin drive cushing ok,us,233 union id 67194,610d robin drive cushing ok,610,233 67194 id union,610d cushing drive ok robin,18,27,4,5,2,0,0,0
S2-92959536,Prism  Institute,,India,prism institute,,india,prism institute,,,institute prism,,15,0,2,0,p,0,1,0
S2-76243565,Behavioral Health Center  Corp,"TX, CRESSON TOWNSHIP, 3015 RIO GRANDE CIR",US,behavioral health center corp,tx cresson township 3015 rio grande cir,us,behavioral health center,tx cresson township 3015 rio grande cir,3015,behavioral center corp health,3015 cir cresson grande rio township tx,29,39,4,7,b,0,0,0
S2-172207378,Singleton Safe  Perimeter LLC,"GERRARDS CROSS DR, PMB 1007, HOUSTON, TX",US,singleton safe perimeter llc,gerrards cross dr pmb 1007 houston tx,us,singleton safe perimeter,gerrards cross drive pmb 1007 houston tx,1007,llc perimeter safe singleton,1007 cross drive gerrards houston pmb tx,28,40,4,7,s,0,0,0
S2-222540081,Industries Pi Technologies Private,"UGCS-21 ANSAL PLAZA MALL SECTOR 1 VAISHALI, GHAZIABAD, Uttar Pradesh",India,industries pi technologies private,ugcs 21 ansal plaza mall sector 1 vaishali ghaziabad uttar pradesh,india,industries pi technologies private,ugcs 21 ansal plaza mall sector 1 vaishali ghaziabad uttar pradesh,21 1,industries pi private technologies,1 21 ansal ghaziabad mall plaza pradesh sector ugcs uttar vaishali,34,66,4,11,i,0,0,0
S2-97937368,Pacific Genomic [Services],"20 SOUTH ST, MAYFIELD, KY",US,pacific genomic services,20 south st mayfield ky,us,pacific genomic services,20 south street mayfield ky,20,genomic pacific services,20 ky mayfield south street,24,27,3,5,p,0,0,0
S2-431286952,Alibag LLP Life,"SHOP NO. 5, RUDRAKSH RESIDENCY, ALIBAG, Maharashtra",India,alibag llp life,shop no 5 rudraksh residency alibag maharashtra,india,alibag life,shop no 5 rudraksh residency alibag maharashtra,5,alibag life llp,5 alibag maharashtra no residency rudraksh shop,15,47,3,7,a,0,0,0
S2-784070798,KCY-PRECISION LIMITED,"6 RAWDON STREET, KOLKATA, পশ্চিমবঙ্গ",India,kcy precision limited,6 rawdon street kolkata পশ্চিমবঙ্গ,india,kcy precision,6 rawdon street kolkata পশ্চিমবঙ্গ,6,kcy limited precision,6 kolkata rawdon street পশ্চিমবঙ্গ,21,34,3,5,k,0,0,0
S2-957597561,United Unified Stock,"510 NORTH SAINT, WAPAKONETA, OH",US,united unified stock,510 north saint wapakoneta oh,us,united unified stock,510 north saint wapakoneta oh,510,stock unified united,510 north oh saint wapakoneta,20,29,3,5,u,0,0,0
S2-873808082,Vijeta 5torage (India) Private,"H.NO 34/C-8 SECTOR-8, ROHINI, NEW DELHI, NULL, दिल्ली",India,vijeta 5torage india private,h no 34 c 8 sector 8 rohini new delhi null दिल्ली,india,vijeta 5torage india private,h no 34 c 8 sector 8 rohini new delhi null दिल्ली,34 8 8,5torage india private vijeta,34 8 8 c delhi h new no null rohini sector दिल्ली,28,49,4,12,v,0,0,0
S2-869901829,Back Alley Pizza! (Corp),"32 SHORE ROAD, LONG BEACH, NY",US,back alley pizza corp,32 shore road long beach ny,us,back alley pizza,32 shore road long beach ny,32,alley back corp pizza,32 beach long ny road shore,21,27,4,6,b,0,0,0
S2-351253529,Myrtie Inc Metro Mercator Midtown King,"714 ARIZONA AVENUE, LOS BANOS, CA",US,myrtie inc metro mercator midtown king,714 arizona avenue los banos ca,us,myrtie metro mercator midtown king,714 arizona avenue los banos ca,714,inc king mercator metro midtown myrtie,714 arizona avenue banos ca los,38,31,6,6,m,0,0,0
S2-279664505,"Aspen, lncorporated",,US,aspen lncorporated,,us,aspen lncorporated,,,aspen lncorporated,,18,0,2,0,a,0,1,0
S2-931263231,FELTON & MCCARTHY PC,"1211 CHOCTAW ROAD, REPUBLIC, MO",US,felton and mccarthy pc,1211 choctaw road republic mo,us,felton and mccarthy,1211 choctaw road republic mo,1211,and felton mccarthy pc,1211 choctaw mo republic road,22,29,4,5,f,0,0,0
S2-9416718,Vanguard  Ferrrnoot,"TX, 101 SAN SABA AVE, WORTHAM",US,vanguard ferrrnoot,tx 101 san saba ave wortham,us,vanguard ferrrnoot,tx 101 san saba avenue wortham,101,ferrrnoot vanguard,101 avenue saba san tx wortham,18,30,2,6,v,0,0,0
S2-338373453,"INC 8L BLUE,","106 MALLARD DRIVE, PONTOON BEACH, IL",US,inc 8l blue,106 mallard drive pontoon beach il,us,8l blue,106 mallard drive pontoon beach il,106,8l blue inc,106 beach drive il mallard pontoon,11,34,3,6,8,0,0,0
S2-484427273,metroholdingsgroup.com,"Cason Ln, MURFREESBORO, TN",US,metroholdingsgroup com,cason ln murfreesboro tn,us,metroholdingsgroup com,cason lane murfreesboro tn,,com metroholdingsgroup,cason lane murfreesboro tn,22,26,2,4,m,0,0,0
S2-501229096,STEWART AND BOOTH SKY CO,"110- SYCAMORE ST, LA CYGNE, KS",US,stewart and booth sky co,110 sycamore st la cygne ks,us,stewart and booth sky,110 sycamore street la cygne ks,110,and booth co sky stewart,110 cygne ks la street sycamore,24,31,5,6,s,0,0,0
S2-479770402,VERTEX,"4004 CALLE GRANDE, HOBBS, NM",US,vertex,4004 calle grande hobbs nm,us,vertex,4004 calle grande hobbs nm,4004,vertex,4004 calle grande hobbs nm,6,26,1,5,v,0,0,0
S2-981916482,HAPPY [YAO],"905 REYNOLDS AVE, PRINCETON, WV",US,happy yao,905 reynolds ave princeton wv,us,happy yao,905 reynolds avenue princeton wv,905,happy yao,905 avenue princeton reynolds wv,9,32,2,5,h,0,0,0
S2-682814350,Producer Equipments Processors Pvt Ltd,"NO 62 , WHEELERS ROAD FRAZER TOWN, BANGALORE, ಕರ್ನಾಟಕ",India,producer equipments processors pvt ltd,no 62 wheelers road frazer town bangalore ಕರ್ನಾಟಕ,india,producer equipments processors,no 62 wheelers road frazer town bangalore ಕರ್ನಾಟಕ,62,equipments ltd processors producer pvt,62 bangalore frazer no road town wheelers ಕರ್ನಾಟಕ,38,49,5,8,p,0,0,0
S2-665940290,Bhiwandi Limited Consulting,"NO 37 /1, HOTEL DILLI DARBAR, NR KASHMIRA DHABA, GORSAI SAWANDE, BHIWANDI, महाराष्ट्र",India,bhiwandi limited consulting,no 37 1 hotel dilli darbar nr kashmira dhaba gorsai sawande bhiwandi महाराष्ट्र,india,bhiwandi consulting,no 37 1 hotel dilli darbar nr kashmira dhaba gorsai sawande bhiwandi महाराष्ट्र,37 1,bhiwandi consulting limited,1 37 bhiwandi darbar dhaba dilli gorsai hotel kashmira no nr sawande महाराष्ट्र,27,79,3,13,b,0,0,0
S2-935126066,யுனிக் சாஃப்ட்வேர் பிரைவேட் லிமிடெட்,"THOOTHUKUDI, Tamil Nadu, 92/S-3; DEVAR PURAM ROAD SRI SUBRAMANISAMY MAHAMAI BUILDING (1ST, THOOTHUKUDI",India,யுனிக் சாஃப்ட்வேர் பிரைவேட் லிமிடெட்,thoothukudi tamil nadu 92 s 3 devar puram road sri subramanisamy mahamai building 1st thoothukudi,india,யுனிக் சாஃப்ட்வேர் பிரைவேட் லிமிடெட்,thoothukudi tamil nadu 92 s 3 devar puram road sri subramanisamy mahamai building 1st thoothukudi,92 3 1,சாஃப்ட்வேர் பிரைவேட் யுனிக் லிமிடெட்,1st 3 92 building devar mahamai nadu puram road s sri subramanisamy tamil thoothukudi thoothukudi,36,97,4,15,ய,0,0,0
S2-815783446,Regional Steers Corp.,"3291 GREEN ALLEN SPRINGS RD, HUNTNGDON CDP, TN",US,regional steers corp,3291 green allen springs rd huntngdon cdp tn,us,regional steers,3291 green allen springs road huntngdon cdp tn,3291,corp regional steers,3291 allen cdp green huntngdon road springs tn,20,46,3,8,r,0,0,0
S2-221108126,Overseas 5angh Amar,"SASARAM, NO B3/25 C/O SRI SAGAR SONKAR, Bihar, ROHTAS, GHASI TOLA ALAMGANJ",India,overseas 5angh amar,sasaram no b3 25 c o sri sagar sonkar bihar rohtas ghasi tola alamganj,india,overseas 5angh amar,sasaram no b3 25 c o sri sagar sonkar bihar rohtas ghasi tola alamganj,3 25,5angh amar overseas,25 alamganj b3 bihar c ghasi no o rohtas sagar sasaram sonkar sri tola,19,70,3,14,o,0,0,0
S2-371437571,Sms + Sons Private  Ltd,"NO 4TH. FLOOR, THE HUB@RAJ SERENITY, NO.10, YELANAHALLI, BEGUR KOPPA ROAD, BANGALORE SOUTH, Karnataka",India,sms sons private ltd,no 4th floor the hub raj serenity no 10 yelanahalli begur koppa road bangalore south karnataka,india,sms sons,no 4th floor the hub raj serenity no 10 yelanahalli begur koppa road bangalore south karnataka,4 10,ltd private sms sons,10 4th bangalore begur floor hub karnataka koppa no no raj road serenity south the yelanahalli,20,94,4,16,s,0,0,0
S2-466147229,Dermatology Keystone L.L.C. Service,"1009 252, BERTRAM, TX",US,dermatology keystone l l c service,1009 252 bertram tx,us,dermatology keystone l l c service,1009 252 bertram tx,1009 252,c dermatology keystone l l service,1009 252 bertram tx,34,19,6,4,d,0,0,0
S2-227857777,Skinner  & Dean Dpc Inc,"2537 AUDREY NIXON BOULEVRD, NORTH CHICAGO, IL",US,skinner and dean dpc inc,2537 audrey nixon boulevrd north chicago il,us,skinner and dean dpc,2537 audrey nixon boulevrd north chicago il,2537,and dean dpc inc skinner,2537 audrey boulevrd chicago il nixon north,24,43,5,7,s,0,0,0
S2-179213874,Empire [Flbsnrg],"972 NILES DRIVE, PAINESVILLE, OH",US,empire flbsnrg,972 niles drive painesville oh,us,empire flbsnrg,972 niles drive painesville oh,972,empire flbsnrg,972 drive niles oh painesville,14,30,2,5,e,0,0,0
S2-762632812,literacy fellowship,"1306-1310 CYPRESS TRAIL LN, PO BOX 7412, FETON, MO",US,literacy fellowship,1306 1310 cypress trail ln po box 7412 feton mo,us,literacy fellowship,1306 1310 cypress trail lane po box 7412 feton mo,1306 1310 7412,fellowship literacy,1306 1310 7412 box cypress feton lane mo po trail,19,49,2,10,l,0,0,0
S2-290977286,Wright Sílver Angel Inc,"829 35TH STREET, S END, IN",US,wright sílver angel inc,829 35th street s end in,us,wright sílver angel,829 35th street s end in,829 35,angel inc sílver wright,35th 829 end in s street,23,24,4,6,w,0,0,0
S2-402023314,Evangelista ánd Garner Co,"148. 250, MOROCCO, IN",US,evangelista ánd garner co,148 250 morocco in,us,evangelista ánd garner,148 250 morocco in,148 250,co evangelista garner ánd,148 250 in morocco,25,18,4,4,e,0,0,0
S2-413822422,cornerstoneridgestone.com,"4505 GARFIELD STREET, HYATTSVILLE, MD",US,cornerstoneridgestone com,4505 garfield street hyattsville md,us,cornerstoneridgestone com,4505 garfield street hyattsville md,4505,com cornerstoneridgestone,4505 garfield hyattsville md street,25,35,2,5,c,0,0,0
S2-607679396,Amritsar-Ventures-Private (Limited),"DOOR NO 4TH FLOOR, BUILDING NO.86, DISTRICT SHOPPING CENTRE, RANJIT AVENUE, AMRITSAR, N/A, Punjab",India,amritsar ventures private limited,door no 4th floor building no 86 district shopping centre ranjit avenue amritsar n a punjab,india,amritsar ventures,door no 4th floor building no 86 district shopping centre ranjit avenue amritsar n a punjab,4 86,amritsar limited private ventures,4th 86 a amritsar avenue building centre district door floor n no no punjab ranjit shopping,33,91,4,16,a,0,0,0
S2-328308841,Hernandez Clear LP Service,"BUCKEYE, AZ, 22547 DESERT BLOOM ST",US,hernandez clear lp service,buckeye az 22547 desert bloom st,us,hernandez clear service,buckeye az 22547 desert bloom street,22547,clear hernandez lp service,22547 az bloom buckeye desert street,26,36,4,6,h,0,0,0
S2-950705478,Connelly Beverage Cemnter,"51 FOX RIDGE DR, COLCHESTER, CT",US,connelly beverage cemnter,51 fox ridge dr colchester ct,us,connelly beverage cemnter,51 fox ridge drive colchester ct,51,beverage cemnter connelly,51 colchester ct drive fox ridge,25,32,3,6,c,0,0,0
S2-10289494,Donahoe  Acquisitions,"150-54B 58 AVENUE, FLUSHING, NY",US,donahoe acquisitions,150 54b 58 avenue flushing ny,us,donahoe acquisitions,150 54b 58 avenue flushing ny,150 54 58,acquisitions donahoe,150 54b 58 avenue flushing ny,20,29,2,6,d,0,0,0
S2-569931245,BAY KÍMCO,"2201. WISCONSIN AVENUE, WASIHNGTON, DC",US,bay kímco,2201 wisconsin avenue wasihngton dc,us,bay kímco,2201 wisconsin avenue wasihngton dc,2201,bay kímco,2201 avenue dc wasihngton wisconsin,9,35,2,5,b,0,0,0
S2-904896788,Ryals Realty,"13844 BRADDOCK SPRINGS RD, CENTEVILLE CITY, VA",US,ryals realty,13844 braddock springs rd centeville city va,us,ryals realty,13844 braddock springs road centeville city va,13844,realty ryals,13844 braddock centeville city road springs va,12,46,2,7,r,0,0,0
S2-717160791,... Pacific School of-Medicine,"##7117 WINCHESTER DRIVE, SAINT LOUIS, MO",US,pacific school of medicine,7117 winchester drive saint louis mo,us,pacific school of medicine,7117 winchester drive saint louis mo,7117,medicine of pacific school,7117 drive louis mo saint winchester,26,36,4,6,p,0,0,0
S2-186614082,Surgical Partners,"1414D FM 2854, CONROE, TX",US,surgical partners,1414d fm 2854 conroe tx,us,surgical partners,1414d fm 2854 conroe tx,1414 2854,partners surgical,1414d 2854 conroe fm tx,17,23,2,5,s,0,0,0
S2-495638973,ब्राइट इंफ्रास्ट्रक्चर लिमिटेड,"#502 SHOP NO. C-11, KISAN BAZAR, APNA BAZAR, LUCKNOW, Uttar Pradesh",India,ब्राइट इंफ्रास्ट्रक्चर लिमिटेड,502 shop no c 11 kisan bazar apna bazar lucknow uttar pradesh,india,ब्राइट इंफ्रास्ट्रक्चर लिमिटेड,502 shop no c 11 kisan bazar apna bazar lucknow uttar pradesh,502 11,इंफ्रास्ट्रक्चर ब्राइट लिमिटेड,11 502 apna bazar bazar c kisan lucknow no pradesh shop uttar,30,61,3,12,ब,0,0,0
S2-116895038,Auris Red Inc,"5453  SEASON LN, VIRGINIA BEACH CITY, VA",US,auris red inc,5453 season ln virginia beach city va,us,auris red,5453 season lane virginia beach city va,5453,auris inc red,5453 beach city lane season va virginia,13,39,3,7,a,0,0,0
S2-71161222,exportsmeliorateinfrastructure.com,"58 MAHARSTRA BHAVAN 4 TH FLBORA MASJID STREET FORT, MUMABI, महाराष्ट्र",India,exportsmeliorateinfrastructure com,58 maharstra bhavan 4 th flbora masjid street fort mumabi महाराष्ट्र,india,exportsmeliorateinfrastructure com,58 maharstra bhavan 4 th flbora masjid street fort mumabi महाराष्ट्र,58 4,com exportsmeliorateinfrastructure,4 58 bhavan flbora fort maharstra masjid mumabi street th महाराष्ट्र,34,68,2,11,e,0,0,0
