source1_entity_id,matched_entity_id,label,name_ratio,name_token_set_ratio,name_token_sort_ratio,core_name_ratio,address_ratio,address_token_set_ratio,address_number_match,country_match,name_exact_match,core_name_exact_match,address_exact_match
S1-971607141,S2-576049823,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
S1-784832876,S3-595279293,0,0.17142857142857137,0.11428571428571431,0.11428571428571432,0.3157894736842105,0.0535714285714286,0.05714285714285708,0.0,0.0,0.0,0.0,0.0
S1-640205237,S2-703470633,0,0.0,0.0,0.0,0.0,0.04347826086956519,0.07142857142857138,0.0,0.0,0.0,0.0,0.0
S1-674796259,S3-150703795,0,0.07692307692307687,0.07692307692307693,0.07692307692307687,0.08333333333333337,0.09090909090909094,0.09090909090909094,0.0,0.0,0.0,0.0,0.0
S1-202072705,S3-144836368,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
S1-763366229,S2-574940993,0,0.13953488372093026,0.1395348837209302,0.13953488372093026,0.15384615384615385,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S1-651066837,S2-892093567,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
S1-527285705,S2-164201320,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
S1-447161670,S3-172298598,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
S1-889479873,S3-79325590,0,0.11764705882352944,0.11764705882352942,0.11764705882352944,0.11764705882352944,0.11428571428571432,0.11428571428571431,0.0,0.0,0.0,0.0,0.0
S1-749230580,S2-991521451,0,0.17142857142857137,0.11428571428571431,0.11428571428571432,0.19354838709677424,0.04651162790697672,0.049180327868852486,0.0,0.0,0.0,0.0,0.0
S1-866685163,S3-597685273,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
S1-829311262,S3-764070810,0,0.10256410256410253,0.10256410256410263,0.10256410256410253,0.10256410256410253,0.11764705882352944,0.15,0.0,0.0,0.0,0.0,0.0
S1-506721625,S2-736479424,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
S1-147053886,S3-653004489,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
S1-934205980,S3-736041086,0,0.16000000000000003,0.16,0.16000000000000003,0.09523809523809523,0.09523809523809523,0.09523809523809518,0.0,0.0,0.0,0.0,0.0
S1-367811436,S2-679717420,0,0.0,0.0,0.0,0.0,0.044776119402985086,0.04878048780487802,0.0,0.0,0.0,0.0,0.0
S1-673343743,S3-877656937,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
S1-197998024,S3-456681564,0,0.06896551724137934,0.08695652173913046,0.06896551724137934,0.06896551724137934,0.07058823529411762,0.07058823529411767,0.0,0.0,0.0,0.0,0.0
S1-35831332,S3-132957319,0,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.11764705882352944,0.11764705882352942,0.0,0.0,0.0,0.0,0.0
S1-387583663,S2-182004113,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
S1-811486087,S2-128501960,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
S1-943221774,S3-948987109,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
S1-829717901,S2-695410257,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
S1-734722483,S3-870754578,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
S1-198974746,S3-729932,0,0.2142857142857143,0.2142857142857143,0.2142857142857143,0.2142857142857143,0.09999999999999998,0.1,0.0,0.0,0.0,0.0,0.0
S1-978913725,S3-976642031,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
S1-828017950,S2-932974669,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
S1-27534870,S3-922073865,0,0.13793103448275867,0.13793103448275856,0.13793103448275867,0.16000000000000003,0.11764705882352944,0.11764705882352942,0.0,0.0,0.0,0.0,0.0
S1-416328681,S2-746981982,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
S1-688983753,S2-545675957,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
S1-371796453,S2-768402935,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
S1-765235386,S3-139315478,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
S1-983946909,S2-909187197,0,0.0,0.0,0.0,0.0,0.050000000000000044,0.05,0.0,0.0,0.0,0.0,0.0
S1-193543596,S2-839963808,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
S1-732794023,S2-593825878,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
S1-649019128,S2-185178671,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
S1-978790564,S3-857255905,0,0.12121212121212122,0.12121212121212124,0.12121212121212122,0.13793103448275867,0.1578947368421053,0.1578947368421052,0.0,0.0,0.0,0.0,0.0
S1-774021325,S3-583650754,0,0.26086956521739135,0.26086956521739124,0.26086956521739135,0.33333333333333337,0.08450704225352113,0.08450704225352113,0.0,0.0,0.0,0.0,0.0
S1-449365502,S3-284236781,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
S1-818165388,S2-738156513,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
S1-784947579,S3-896227623,0,0.09999999999999998,0.1,0.09999999999999998,0.16666666666666663,0.0714285714285714,0.07142857142857138,0.0,0.0,0.0,0.0,0.0
S1-928804494,S3-417833700,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
S1-617698128,S2-975686620,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
S1-452094061,S2-46566895,0,0.16666666666666663,0.1666666666666667,0.16666666666666663,0.16666666666666663,0.09090909090909094,0.09090909090909094,0.0,0.0,0.0,0.0,0.0
S1-649259074,S3-608219124,0,0.125,0.13333333333333328,0.125,0.125,0.16216216216216217,0.16216216216216212,0.0,0.0,0.0,0.0,0.0
S1-766358441,S3-380319648,0,0.25,0.25,0.25,0.30000000000000004,0.1578947368421053,0.1578947368421052,0.0,0.0,0.0,0.0,0.0
S1-875426616,S3-692544690,0,0.14814814814814814,0.14814814814814808,0.14814814814814814,0.14814814814814814,0.06382978723404253,0.06382978723404249,0.0,0.0,0.0,0.0,0.0
S1-146087218,S3-751828464,0,0.11111111111111116,0.11111111111111115,0.11111111111111116,0.11111111111111116,0.0888888888888889,0.13333333333333328,0.0,0.0,0.0,0.0,0.0
S1-624824734,S3-155616033,0,0.14814814814814814,0.2222222222222223,0.2222222222222222,0.14814814814814814,0.06153846153846154,0.061538461538461604,0.0,0.0,0.0,0.0,0.0
S1-262555953,S2-567087139,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
S1-983385531,S3-599686255,0,0.15384615384615385,0.15384615384615385,0.15384615384615385,0.15384615384615385,0.11111111111111116,0.11111111111111115,0.0,0.0,0.0,0.0,0.0
S1-8697128,S3-921297772,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
S1-932944159,S3-16884180,0,0.0,0.0,0.0,0.0,0.06451612903225812,0.06976744186046517,0.0,0.0,0.0,0.0,0.0
S1-605807105,S2-812656407,0,0.11764705882352944,0.11764705882352942,0.11764705882352944,0.11764705882352944,0.15000000000000002,0.15,0.0,0.0,0.0,0.0,0.0
S1-231613236,S2-232316980,0,0.09999999999999998,0.1,0.09999999999999998,0.125,0.09999999999999998,0.1,0.0,0.0,0.0,0.0,0.0
S1-732445076,S3-602882718,0,0.1428571428571429,0.1428571428571429,0.1428571428571429,0.23076923076923073,0.058252427184465994,0.05825242718446603,0.0,0.0,0.0,0.0,0.0
S1-950031879,S3-109864996,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
S1-616698158,S2-501275420,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
S1-13777500,S3-195247168,0,0.125,0.125,0.125,0.1333333333333333,0.1428571428571429,0.1428571428571429,0.0,0.0,0.0,0.0,0.0
S1-271204076,S3-450733648,0,0.25,0.1666666666666667,0.16666666666666663,0.2857142857142857,0.11111111111111116,0.11111111111111115,0.0,0.0,0.0,0.0,0.0
S1-709219556,S3-751715287,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
S1-758395465,S3-836782058,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
S1-295469731,S2-633753749,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
S1-766730652,S3-573097123,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
S1-698113741,S3-460421104,0,0.10526315789473684,0.10526315789473685,0.10526315789473684,0.1333333333333333,0.08333333333333337,0.08333333333333329,0.0,0.0,0.0,0.0,0.0
S1-592202295,S2-153235761,0,0.0,0.0,0.0,0.0,0.061855670103092786,0.07142857142857138,0.0,0.0,0.0,0.0,0.0
S1-207833961,S2-356147043,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
S1-667435220,S2-693906200,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
S1-741048456,S3-214413605,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
S1-632465343,S2-137670139,0,0.23076923076923073,0.2307692307692308,0.23076923076923073,0.2727272727272727,0.13636363636363635,0.09090909090909094,0.0,0.0,0.0,0.0,0.0
S1-891036049,S3-319132319,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
S1-337721991,S2-305248041,0,0.0,0.0,0.0,0.0,0.05504587155963304,0.06,0.0,0.0,0.0,0.0,0.0
S1-702446358,S2-181154568,0,0.0714285714285714,0.1,0.0714285714285714,0.0714285714285714,0.09523809523809523,0.09523809523809518,0.0,0.0,0.0,0.0,0.0
S1-378180962,S2-6599540,0,0.10526315789473684,0.10526315789473685,0.10526315789473684,0.10526315789473684,0.12903225806451613,0.12903225806451615,0.0,0.0,0.0,0.0,0.0
S1-452545642,S2-632762674,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
S1-490632905,S2-40373375,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
S1-635267073,S2-424302523,0,0.30000000000000004,0.3,0.30000000000000004,0.30000000000000004,0.1333333333333333,0.13333333333333328,0.0,0.0,0.0,0.0,0.0
S1-66617481,S2-690839738,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
S1-330996341,S2-518692071,0,0.14634146341463417,0.17647058823529405,0.14634146341463417,0.14634146341463417,0.1081081081081081,0.10810810810810807,0.0,0.0,0.0,0.0,0.0
S1-271831358,S3-57921991,0,0.06896551724137934,0.06896551724137936,0.06896551724137934,0.0,0.08823529411764708,0.09677419354838705,0.0,0.0,0.0,0.0,0.0
S1-948571121,S2-508043801,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
S1-97538187,S2-272930939,0,0.33333333333333337,0.33333333333333326,0.33333333333333337,0.33333333333333337,0.08333333333333337,0.08333333333333329,0.0,0.0,0.0,0.0,0.0
S1-254943215,S2-574121799,0,0.15384615384615385,0.15384615384615385,0.15384615384615385,0.2857142857142857,0.06382978723404253,0.06818181818181814,0.0,0.0,0.0,0.0,0.0
S1-300481959,S3-350942526,0,0.15384615384615385,0.2307692307692308,0.23076923076923073,0.15384615384615385,0.13636363636363635,0.1363636363636364,0.0,0.0,0.0,0.0,0.0
S1-37533698,S2-43058926,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
S1-490483999,S2-135025141,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
S1-71044335,S3-770176385,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
S1-175572608,S3-792608602,0,0.10526315789473684,0.10526315789473685,0.10526315789473684,0.11764705882352944,0.15000000000000002,0.1,0.0,0.0,0.0,0.0,0.0
S1-913161794,S2-572373050,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
S1-8697128,S3-660561998,0,0.09523809523809523,0.09523809523809518,0.09523809523809523,0.09523809523809523,0.1081081081081081,0.10810810810810807,0.0,0.0,0.0,0.0,0.0
S1-606439070,S3-933654913,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
S1-692718470,S3-198562314,0,0.11764705882352944,0.11764705882352942,0.11764705882352944,0.11764705882352944,0.07272727272727275,0.07272727272727267,0.0,0.0,0.0,0.0,0.0
S1-9796545,S3-453723736,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
S1-323271123,S3-279350231,0,0.1578947368421053,0.1578947368421052,0.1578947368421053,0.17647058823529416,0.17142857142857137,0.17142857142857137,0.0,0.0,0.0,0.0,0.0
S1-598873521,S3-399468452,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
S1-670657040,S3-259430466,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
S1-969965311,S3-24647840,0,0.07999999999999996,0.08,0.07999999999999996,0.09523809523809523,0.0674157303370787,0.075,0.0,0.0,0.0,0.0,0.0
S1-852358881,S3-482684780,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
S1-766161751,S3-851234993,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
S1-781965079,S2-420809919,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
S1-895995806,S2-5707522,0,0.09523809523809523,0.09523809523809518,0.09523809523809523,0.0,0.1875,0.1875,0.0,0.0,0.0,0.0,0.0
S1-987512243,S2-973007600,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
S1-836205821,S3-941234847,0,0.08695652173913049,0.08695652173913046,0.08695652173913049,0.08695652173913049,0.05607476635514019,0.06382978723404249,0.0,0.0,0.0,0.0,0.0
S1-578254697,S3-578463609,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
S1-808588603,S3-624193339,0,0.17142857142857137,0.17142857142857137,0.17142857142857137,0.19354838709677424,0.11111111111111116,0.11111111111111115,0.0,0.0,0.0,0.0,0.0
S1-91229135,S3-999737106,0,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.14634146341463417,0.1463414634146342,0.0,0.0,0.0,0.0,0.0
S1-688972969,S3-350023976,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
S1-595632077,S2-837615087,0,0.12121212121212122,0.12121212121212124,0.12121212121212122,0.1333333333333333,0.08510638297872342,0.08510638297872347,0.0,0.0,0.0,0.0,0.0
S1-546840385,S3-112650090,0,0.17391304347826086,0.17391304347826092,0.17391304347826086,0.10526315789473684,0.1428571428571429,0.1428571428571429,0.0,0.0,0.0,0.0,0.0
S1-935869772,S2-518179365,0,0.19354838709677424,0.19354838709677424,0.19354838709677424,0.23076923076923073,0.23076923076923073,0.15384615384615385,0.0,0.0,0.0,0.0,0.0
S1-440182890,S2-778124450,0,0.19047619047619047,0.19047619047619052,0.19047619047619047,0.19047619047619047,0.11111111111111116,0.11111111111111115,0.0,0.0,0.0,0.0,0.0
S1-463227028,S3-692883587,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
S1-817086247,S2-607726396,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
S1-105529898,S3-306897876,0,0.2222222222222222,0.2222222222222223,0.2222222222222222,0.1428571428571429,0.09999999999999998,0.1,0.0,0.0,0.0,0.0,0.0
S1-879586789,S3-953045491,0,0.11111111111111116,0.11111111111111115,0.11111111111111116,0.1333333333333333,0.0888888888888889,0.08888888888888885,0.0,0.0,0.0,0.0,0.0
S1-379302553,S2-99445931,0,0.14814814814814814,0.14814814814814808,0.14814814814814814,0.16666666666666663,0.11111111111111116,0.11111111111111115,0.0,0.0,0.0,0.0,0.0
S1-229102605,S2-378055021,0,0.1875,0.1875,0.1875,0.1875,0.15384615384615385,0.15384615384615385,0.0,0.0,0.0,0.0,0.0
S1-320200542,S2-908151511,0,0.11111111111111116,0.11111111111111115,0.11111111111111116,0.11111111111111116,0.09836065573770492,0.10169491525423723,0.0,0.0,0.0,0.0,0.0
S1-60129225,S2-306634202,0,0.25,0.25,0.25,0.25,0.06122448979591832,0.06122448979591837,0.0,0.0,0.0,0.0,0.0
S1-599612665,S2-285659000,0,0.23076923076923073,0.2307692307692308,0.23076923076923073,0.33333333333333337,0.0547945205479452,0.05479452054794521,0.0,0.0,0.0,0.0,0.0
S1-126265290,S3-93581427,0,0.18181818181818177,0.18181818181818188,0.18181818181818177,0.18181818181818177,0.09375,0.09375,0.0,0.0,0.0,0.0,0.0
S1-51974170,S2-838528950,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
S1-912965693,S2-659060419,0,0.0,0.0,0.0,0.0,0.14634146341463417,0.1463414634146342,0.0,0.0,0.0,0.0,0.0
S1-59495467,S3-812644856,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
S1-97484677,S2-479238956,0,0.08333333333333337,0.08333333333333329,0.08333333333333337,0.08333333333333337,0.09090909090909094,0.1034482758620689,0.0,0.0,0.0,0.0,0.0
S1-354193862,S3-307323945,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
S1-153933155,S2-638534550,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
S1-155025322,S2-772458801,0,0.18181818181818177,0.18181818181818188,0.18181818181818177,0.18181818181818177,0.1081081081081081,0.10810810810810807,0.0,0.0,0.0,0.0,0.0
S1-73287193,S2-791639335,0,0.04166666666666662,0.04166666666666671,0.04166666666666662,0.04166666666666662,0.08571428571428574,0.09230769230769226,0.0,0.0,0.0,0.0,0.0
S1-749297916,S3-389465162,0,0.19999999999999996,0.2,0.19999999999999996,0.19999999999999996,0.09836065573770492,0.0784313725490196,0.0,0.0,0.0,0.0,0.0
S1-628842610,S3-27294873,0,0.1333333333333333,0.13333333333333328,0.1333333333333333,0.16000000000000003,0.12244897959183676,0.12244897959183675,0.0,0.0,0.0,0.0,0.0
S1-238051827,S2-500449742,0,0.1428571428571429,0.1428571428571429,0.1428571428571429,0.16666666666666663,0.08450704225352113,0.08450704225352113,0.0,0.0,0.0,0.0,0.0
S1-916734534,S3-687766277,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
S1-517767364,S2-47455501,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
S1-168302901,S2-84590434,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
S1-287309841,S2-378011585,0,0.21052631578947367,0.2105263157894737,0.21052631578947367,0.21052631578947367,0.09756097560975607,0.09756097560975605,0.0,0.0,0.0,0.0,0.0
S1-82341382,S3-93704936,0,0.2142857142857143,0.25,0.2142857142857143,0.30000000000000004,0.07547169811320753,0.11320754716981128,0.0,0.0,0.0,0.0,0.0
S1-287550202,S3-928635067,0,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.17142857142857137,0.17142857142857137,0.0,0.0,0.0,0.0,0.0
S1-125168400,S2-721330697,0,0.2068965517241379,0.20689655172413793,0.2068965517241379,0.2068965517241379,0.09375,0.09375,0.0,0.0,0.0,0.0,0.0
S1-697584021,S2-632125297,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
S1-447161670,S2-37762884,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
S1-757032189,S3-341338810,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
S1-664355108,S2-797243298,1,0.21052631578947367,0.31578947368421056,0.3157894736842105,0.2666666666666667,0.125,0.125,0.0,0.0,0.0,0.0,0.0
S1-745338132,S3-73363186,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
S1-510885178,S2-628089349,0,0.21052631578947367,0.2105263157894737,0.21052631578947367,0.21052631578947367,0.24,0.24,0.0,0.0,0.0,0.0,0.0
S1-663745927,S3-250209847,0,0.17391304347826086,0.17391304347826092,0.17391304347826086,0.2666666666666667,0.09836065573770492,0.10909090909090907,0.0,0.0,0.0,0.0,0.0
S1-32258992,S2-165234817,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
S1-210239975,S2-770929388,0,0.12121212121212122,0.12121212121212124,0.12121212121212122,0.16000000000000003,0.1132075471698113,0.11320754716981128,0.0,0.0,0.0,0.0,0.0
S1-156401009,S2-60717436,0,0.14814814814814814,0.14814814814814808,0.14814814814814814,0.14814814814814814,0.1875,0.1875,0.0,0.0,0.0,0.0,0.0
S1-962567681,S3-63572984,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
S1-158572029,S2-3964983,0,0.18181818181818177,0.18181818181818188,0.18181818181818177,0.18181818181818177,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S1-486060389,S3-899064795,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
S1-730658954,S3-828739079,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
S1-792555419,S3-593086384,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
S1-253683194,S2-409645681,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
S1-711246063,S2-258486293,0,0.07999999999999996,0.08,0.07999999999999996,0.07999999999999996,0.1578947368421053,0.1578947368421052,0.0,0.0,0.0,0.0,0.0
S1-184105088,S3-556832344,0,0.1428571428571429,0.1428571428571429,0.1428571428571429,0.1428571428571429,0.09756097560975607,0.09756097560975605,0.0,0.0,0.0,0.0,0.0
S1-50629268,S3-376769159,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
S1-895677848,S3-105263451,0,0.11764705882352944,0.11764705882352942,0.11764705882352944,0.11764705882352944,0.11111111111111116,0.11111111111111115,0.0,0.0,0.0,0.0,0.0
S1-270389179,S3-71078873,0,0.125,0.125,0.125,0.1428571428571429,0.0714285714285714,0.09523809523809518,0.0,0.0,0.0,0.0,0.0
S1-850802316,S3-136499130,0,0.12903225806451613,0.12903225806451615,0.12903225806451613,0.12903225806451613,0.17142857142857137,0.17142857142857137,0.0,0.0,0.0,0.0,0.0
S1-111718086,S2-31291213,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
S1-400594025,S2-472773179,0,0.14814814814814814,0.14814814814814808,0.14814814814814814,0.14814814814814814,0.07999999999999996,0.08,0.0,0.0,0.0,0.0,0.0
S1-638016430,S2-963602050,0,0.15000000000000002,0.15,0.15000000000000002,0.25,0.1071428571428571,0.10714285714285708,0.0,0.0,0.0,0.0,0.0
S1-539491173,S3-540009875,0,0.2222222222222222,0.2222222222222223,0.2222222222222222,0.2222222222222222,0.07792207792207795,0.08695652173913046,0.0,0.0,0.0,0.0,0.0
S1-943660367,S3-559382941,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
S1-508496612,S3-169905866,0,0.16666666666666663,0.1666666666666667,0.16666666666666663,0.16666666666666663,0.08571428571428574,0.08571428571428569,0.0,0.0,0.0,0.0,0.0
S1-690604552,S2-469698370,0,0.15384615384615385,0.15384615384615385,0.15384615384615385,0.15384615384615385,0.16666666666666663,0.1666666666666667,0.0,0.0,0.0,0.0,0.0
S1-170331453,S2-169894394,0,0.06896551724137934,0.06896551724137936,0.06896551724137934,0.08333333333333337,0.13953488372093026,0.1395348837209302,0.0,0.0,0.0,0.0,0.0
S1-383410847,S3-775861858,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
S1-10202748,S3-404549545,0,0.06896551724137934,0.06896551724137936,0.06896551724137934,0.06896551724137934,0.04878048780487809,0.04878048780487802,0.0,0.0,0.0,0.0,0.0
S1-909292882,S2-483492878,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
S1-727449156,S2-310613953,0,0.12765957446808507,0.12765957446808515,0.12765957446808507,0.12765957446808507,0.13043478260869568,0.08695652173913046,0.0,0.0,0.0,0.0,0.0
S1-212316920,S2-484332627,0,0.07692307692307687,0.07692307692307693,0.07692307692307687,0.07692307692307687,0.04761904761904767,0.054054054054054036,0.0,0.0,0.0,0.0,0.0
S1-845474795,S3-743478411,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
S1-533485725,S2-610526997,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
S1-956390655,S3-929477576,0,0.18181818181818177,0.18181818181818188,0.18181818181818177,0.18181818181818177,0.09756097560975607,0.1463414634146342,0.0,0.0,0.0,0.0,0.0
S1-998670306,S3-204230706,0,0.16666666666666663,0.20689655172413793,0.16666666666666663,0.1875,0.08510638297872342,0.12765957446808515,0.0,0.0,0.0,0.0,0.0
S1-112020594,S3-503425664,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
S1-794145024,S3-941879724,0,0.07692307692307687,0.07692307692307693,0.07692307692307687,0.09090909090909094,0.13636363636363635,0.1363636363636364,0.0,0.0,0.0,0.0,0.0
S1-109299893,S3-859906949,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
S1-587073912,S3-240769113,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
S1-847937001,S2-35069006,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
S1-888005563,S3-569454586,0,0.0,0.0,0.0,0.0,0.07594936708860756,0.08108108108108113,0.0,0.0,0.0,0.0,0.0
S1-507732665,S3-358977768,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
S1-386646475,S2-655987074,0,0.17391304347826086,0.17391304347826092,0.17391304347826086,0.17391304347826086,0.08823529411764708,0.0882352941176471,0.0,0.0,0.0,0.0,0.0
S1-723820722,S2-483724315,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
S1-610015462,S3-773288368,0,0.06666666666666665,0.06666666666666671,0.06666666666666665,0.06666666666666665,0.08510638297872342,0.12765957446808515,0.0,0.0,0.0,0.0,0.0
